"parkingSpaces","size","alarmSystem","gameRoom","furnished","securityCabin","pipedGas","propertyPrice","playGround","swimmingPool","barbecueGrill","score","latitude","longitude","bedrooms","monthlyFees","rentalPrice","propertyType","steamRoom","gym","neighborhood","id","suites","permanentDoorman","m2RentalPrice","link"
2,110,"False","True","False","False","True",0,"True","True","True",97.14,-19.9756779,-43.973821,3,1197.97,1500,"apartamento","True","False","buritis",22323,1,"True",13.6363636363636,"https://www.netimoveis.com/imovel/dummy/22323"
2,78,"False","False","False","False","True",0,"False","False","False",97.14,-19.9738627,-43.9637561,3,398.41,1500,"apartamento","False","False","buritis",698329,1,"False",19.2307692307692,"https://www.netimoveis.com/imovel/dummy/698329"
1,85,"False","False","False","False","True",0,"False","False","False",97.14,-19.8919326,-43.9271579,3,180,1500,"apartamento","False","False","cidade-nova",697766,1,"False",17.6470588235294,"https://www.netimoveis.com/imovel/dummy/697766"
2,200,"False","False","False","False","False",0,"False","False","False",97.14,-19.9577972,-43.9449837,4,550,1600,"apartamento","False","False","santa-lucia",642886,1,"False",8,"https://www.netimoveis.com/imovel/dummy/642886"
2,120,"False","False","False","False","True",0,"False","False","False",97.14,-19.9443304,-43.9355754,2,806,1600,"apartamento","False","False","sao-pedro",686442,1,"False",13.3333333333333,"https://www.netimoveis.com/imovel/dummy/686442"
2,45.39,"False","False","False","True","True",0,"False","True","True",97.14,-19.946649,-43.9333024,1,600,1600,"apartamento","False","False","carmo",690897,1,"True",35.2500550782111,"https://www.netimoveis.com/imovel/dummy/690897"
2,45.39,"False","False","False","True","True",0,"False","True","True",97.14,-19.946649,-43.9333024,1,600,1600,"apartamento","False","False","sion",690897,1,"True",35.2500550782111,"https://www.netimoveis.com/imovel/dummy/690897"
2,77.66,"False","True","False","False","True",0,"True","False","False",97.14,-19.9581925,-43.9661022,3,490,1600,"apartamento","False","False","estoril",697184,1,"True",20.6026268349215,"https://www.netimoveis.com/imovel/dummy/697184"
1,55,"False","True","False","False","False",0,"False","True","False",97.14,-19.9310451,-43.9420801,1,896,1600,"apartamento","True","True","lourdes",695734,0,"True",29.0909090909091,"https://www.netimoveis.com/imovel/dummy/695734"
1,55,"False","True","False","False","False",0,"False","True","False",97.14,-19.9310451,-43.9420801,1,896,1600,"apartamento","True","True","savassi",695734,0,"True",29.0909090909091,"https://www.netimoveis.com/imovel/dummy/695734"
2,63.05,"True","False","False","False","True",0,"False","False","False",97.14,-19.9411127,-43.9166838,2,400,1650,"apartamento","False","False","serra",679539,1,"False",26.1697065820777,"https://www.netimoveis.com/imovel/dummy/679539"
2,62.1,"False","False","False","False","False",0,"False","False","False",97.14,-19.8865177,-43.9978012,2,260,1700,"apartamento","False","False","castelo",674488,1,"False",27.3752012882448,"https://www.netimoveis.com/imovel/dummy/674488"
2,180,"False","False","False","False","True",0,"False","False","False",97.14,-19.8898143,-43.9301606,3,390,1700,"cobertura","False","False","nova-floresta",116250,1,"False",9.44444444444444,"https://www.netimoveis.com/imovel/dummy/116250"
2,180,"False","False","False","False","True",0,"False","False","False",97.14,-19.8898143,-43.9301606,3,390,1700,"cobertura","False","False","silveira",116250,1,"False",9.44444444444444,"https://www.netimoveis.com/imovel/dummy/116250"
1,76,"False","False","True","False","False",0,"False","False","False",97.14,-19.9789366,-43.9699917,2,480.6,1700,"apartamento","False","False","buritis",697498,1,"False",22.3684210526316,"https://www.netimoveis.com/imovel/dummy/697498"
2,83,"False","True","False","False","True",0,"True","True","True",97.14,-19.879325,-43.925305,3,580,1700,"apartamento","False","False","cidade-nova",677302,1,"True",20.4819277108434,"https://www.netimoveis.com/imovel/dummy/677302"
2,83,"False","True","False","False","True",0,"True","True","True",97.14,-19.879325,-43.925305,3,580,1700,"apartamento","False","False","uniao",677302,1,"True",20.4819277108434,"https://www.netimoveis.com/imovel/dummy/677302"
3,150,"False","False","False","False","True",0,"False","False","False",97.14,-19.881486,-43.9247443,3,300,1800,"cobertura","False","False","cidade-nova",486954,1,"False",12,"https://www.netimoveis.com/imovel/dummy/486954"
3,150,"False","False","False","False","True",0,"False","False","False",97.14,-19.881486,-43.9247443,3,300,1800,"cobertura","False","False","uniao",486954,1,"False",12,"https://www.netimoveis.com/imovel/dummy/486954"
2,150,"False","False","False","True","True",0,"False","False","False",97.14,-19.9403117,-43.959663,4,1080,1800,"apartamento","False","False","gutierrez",666641,1,"False",12,"https://www.netimoveis.com/imovel/dummy/666641"
3,102,"False","False","False","False","False",0,"False","False","False",97.14,-19.9742754,-43.9634073,4,400,1800,"apartamento","False","False","buritis",680399,1,"False",17.6470588235294,"https://www.netimoveis.com/imovel/dummy/680399"
2,109.88,"False","False","False","False","True",0,"False","False","True",97.14,-19.8748134,-43.9915778,2,430,1800,"cobertura","False","False","ouro-preto",689925,1,"False",16.3815070986531,"https://www.netimoveis.com/imovel/dummy/689925"
1,97,"False","False","False","False","True",0,"False","False","False",97.14,-19.8920444,-43.9231458,3,230,1800,"apartamento","False","False","cidade-nova",603816,1,"False",18.5567010309278,"https://www.netimoveis.com/imovel/dummy/603816"
0,99,"True","False","False","False","False",0,"False","False","False",97.14,-19.94392,-43.947057,3,150,1800,"apartamento","False","False","santo-antonio",694586,1,"False",18.1818181818182,"https://www.netimoveis.com/imovel/dummy/694586"
1,90,"False","False","False","True","True",0,"False","True","False",97.14,-19.9177452,-43.9904943,3,300,1800,"apartamento","False","False","coracao-eucaristico",698637,1,"False",20,"https://www.netimoveis.com/imovel/dummy/698637"
1,90,"False","False","False","True","True",0,"False","True","False",97.14,-19.9177452,-43.9904943,3,300,1800,"apartamento","False","False","minas-brasil",698637,1,"False",20,"https://www.netimoveis.com/imovel/dummy/698637"
2,121,"False","True","False","False","True",0,"True","True","True",97.14,-19.939264,-43.915146,4,1080,1800,"apartamento","False","False","serra",58909,1,"True",14.8760330578512,"https://www.netimoveis.com/imovel/dummy/58909"
2,74.37,"False","True","False","False","False",0,"False","False","False",97.14,-19.8547588,-43.9586244,3,450,1800,"apartamento","False","True","sao-luiz-(pampulha)",700080,1,"True",24.2033077853973,"https://www.netimoveis.com/imovel/dummy/700080"
0,170,"False","False","False","False","False",0,"False","False","False",97.14,-19.9425107514125,-43.9243935211182,4,890.56,1900,"apartamento","False","False","cruzeiro",659860,1,"True",11.1764705882353,"https://www.netimoveis.com/imovel/dummy/659860"
2,105,"False","False","False","False","True",0,"False","False","True",97.14,-19.9681264,-43.9708349,4,310,1900,"apartamento","False","False","buritis",76990,1,"False",18.0952380952381,"https://www.netimoveis.com/imovel/dummy/76990"
2,90,"False","False","False","False","False",0,"False","False","False",97.14,-19.965005,-43.9510999,0,270,1900,"sala","False","False","santa-lucia",676242,0,"False",21.1111111111111,"https://www.netimoveis.com/imovel/dummy/676242"
2,80,"False","False","False","False","True",0,"False","False","False",97.14,-19.8862943,-43.9247216,3,380.8,1900,"apartamento","False","False","cidade-nova",680025,1,"False",23.75,"https://www.netimoveis.com/imovel/dummy/680025"
2,100,"False","False","False","False","False",0,"False","False","False",97.14,-19.9375708,-43.962874,3,400,1900,"apartamento","False","False","grajau",697943,1,"False",19,"https://www.netimoveis.com/imovel/dummy/697943"
2,100,"False","False","False","False","False",0,"False","False","False",97.14,-19.9375708,-43.962874,3,400,1900,"apartamento","False","False","gutierrez",697943,1,"False",19,"https://www.netimoveis.com/imovel/dummy/697943"
1,55,"False","False","False","False","True",0,"False","True","False",97.14,-19.9321299,-43.9283766,1,530,2000,"apartamento","True","False","funcionarios",44938,0,"True",36.3636363636364,"https://www.netimoveis.com/imovel/dummy/44938"
1,55,"False","False","True","False","True",0,"False","True","False",97.14,-19.932771,-43.942186,1,853,2000,"apartamento","True","True","lourdes",682067,1,"True",36.3636363636364,"https://www.netimoveis.com/imovel/dummy/682067"
2,100,"False","False","False","False","False",0,"False","False","False",97.14,-19.948386,-43.9283342,3,380,2000,"apartamento","False","False","anchieta",685561,1,"False",20,"https://www.netimoveis.com/imovel/dummy/685561"
1,35,"False","False","True","False","False",0,"False","True","False",97.14,-19.9251444,-43.9459183,1,775,2000,"flat","True","False","barro-preto",642093,1,"True",57.1428571428571,"https://www.netimoveis.com/imovel/dummy/642093"
1,35,"False","False","True","False","False",0,"False","True","False",97.14,-19.9251444,-43.9459183,1,775,2000,"flat","True","False","santo-agostinho",642093,1,"True",57.1428571428571,"https://www.netimoveis.com/imovel/dummy/642093"
1,90,"False","False","False","False","False",0,"False","False","False",97.14,-19.9481152,-43.9223497,3,250,2000,"apartamento","False","False","cruzeiro",697522,0,"False",22.2222222222222,"https://www.netimoveis.com/imovel/dummy/697522"
2,130,"False","False","False","False","True",0,"False","True","False",97.14,-19.956626,-43.9343644,4,900,2100,"apartamento","False","False","sion",690007,1,"False",16.1538461538462,"https://www.netimoveis.com/imovel/dummy/690007"
1,110,"False","False","True","False","True",0,"False","False","False",97.14,-19.9372842,-43.9192969,3,358.73,2200,"apartamento","False","False","serra",587442,1,"False",20,"https://www.netimoveis.com/imovel/dummy/587442"
3,70,"False","False","False","False","True",0,"True","True","False",97.14,-19.9512097,-43.9377807,2,504.04,2200,"apartamento","False","True","carmo",646461,0,"True",31.4285714285714,"https://www.netimoveis.com/imovel/dummy/646461"
3,194,"False","False","False","False","True",0,"False","False","False",97.14,-19.947202,-43.9393747,4,650,2200,"apartamento","False","False","santo-antonio",648361,1,"False",11.340206185567,"https://www.netimoveis.com/imovel/dummy/648361"
2,150,"False","False","False","False","True",0,"False","False","False",97.14,-19.9146855,-43.9227747,3,300,2200,"apartamento","False","False","floresta",695913,1,"False",14.6666666666667,"https://www.netimoveis.com/imovel/dummy/695913"
2,115,"False","False","False","False","False",0,"False","False","True",97.14,-19.973253,-43.966125,3,470,2200,"apartamento","False","False","buritis",698211,1,"False",19.1304347826087,"https://www.netimoveis.com/imovel/dummy/698211"
2,100,"False","False","True","False","True",0,"False","False","False",97.14,-19.935903,-43.9672802,3,487.07,2300,"apartamento","False","False","grajau",616811,1,"False",23,"https://www.netimoveis.com/imovel/dummy/616811"
2,85.87,"False","True","False","False","True",0,"True","True","True",97.14,-19.8868164,-43.9980765,3,560,2300,"apartamento","True","True","castelo",688392,1,"True",26.7846745079772,"https://www.netimoveis.com/imovel/dummy/688392"
1,86.23,"False","False","False","False","True",0,"True","True","False",97.14,-19.9217103,-43.9193209,3,674.14,2400,"apartamento","False","False","santa-efigenia",680621,1,"False",27.8325408790444,"https://www.netimoveis.com/imovel/dummy/680621"
3,150,"False","False","False","False","True",0,"False","False","False",97.14,-19.9562482,-43.931981,4,800,2500,"apartamento","False","False","sion",540077,1,"False",16.6666666666667,"https://www.netimoveis.com/imovel/dummy/540077"
3,150.11,"True","False","False","False","True",0,"False","False","True",97.14,-19.9694148,-43.9688375,4,850,2500,"apartamento","True","True","buritis",657353,2,"True",16.6544534008394,"https://www.netimoveis.com/imovel/dummy/657353"
2,110,"False","True","False","False","False",0,"True","True","True",97.14,-19.9756779,-43.973821,3,1217,2500,"apartamento","True","False","buritis",690302,1,"False",22.7272727272727,"https://www.netimoveis.com/imovel/dummy/690302"
2,110,"False","False","False","False","False",0,"False","False","False",97.14,-19.926759,-43.960908,3,610.36,2500,"apartamento","False","False","prado",696905,1,"False",22.7272727272727,"https://www.netimoveis.com/imovel/dummy/696905"
2,132,"False","True","False","False","True",0,"True","True","False",97.14,-19.9340434,-43.9359296,3,814.67,2600,"apartamento","True","False","funcionarios",672204,1,"True",19.6969696969697,"https://www.netimoveis.com/imovel/dummy/672204"
2,132,"False","True","False","False","True",0,"True","True","False",97.14,-19.9340434,-43.9359296,3,814.67,2600,"apartamento","True","False","savassi",672204,1,"True",19.6969696969697,"https://www.netimoveis.com/imovel/dummy/672204"
2,110.44,"True","False","False","False","True",0,"False","False","True",97.14,-19.981672,-43.9740741,3,380,2600,"apartamento","False","False","buritis",674553,1,"False",23.5421948569359,"https://www.netimoveis.com/imovel/dummy/674553"
2,124,"False","False","False","False","True",0,"False","False","False",97.14,-19.931109,-43.959897,4,800,2600,"apartamento","False","False","gutierrez",695569,1,"False",20.9677419354839,"https://www.netimoveis.com/imovel/dummy/695569"
2,80,"False","False","False","False","True",0,"False","True","False",97.14,-19.9300204,-43.937694,2,1105,2600,"apartamento","True","True","lourdes",80494,1,"True",32.5,"https://www.netimoveis.com/imovel/dummy/80494"
3,170,"False","False","False","False","True",0,"False","False","False",97.14,-19.8736515,-43.9974862,4,260,2800,"apartamento","False","False","castelo",661516,2,"False",16.4705882352941,"https://www.netimoveis.com/imovel/dummy/661516"
3,157,"False","True","False","True","True",0,"False","True","True",97.14,-19.887581,-43.9229273,4,1250,2800,"apartamento","True","True","cidade-nova",674987,3,"True",17.8343949044586,"https://www.netimoveis.com/imovel/dummy/674987"
3,101,"False","False","False","False","True",0,"False","True","False",97.14,-19.9505376,-43.9392299,4,800,2800,"cobertura","True","False","sao-pedro",169674,1,"True",27.7227722772277,"https://www.netimoveis.com/imovel/dummy/169674"
2,245,"False","False","False","False","True",0,"False","False","False",97.14,-19.9463527,-43.9281506,4,835.29,2800,"area-privativa","False","False","carmo",695513,1,"False",11.4285714285714,"https://www.netimoveis.com/imovel/dummy/695513"
